"method","sim_label","subset","TN","FN","FP","TP","Precision","Recall","secs"
"fishash_refit0","moi_0.500000_iter_1","nonzero",465782,1154,2166,21313,0.907747348694578,0.948635776917256,0.546327114105225
"fishash_refit10","moi_0.500000_iter_1","full",3976158,1343,1124,21375,0.950042224098849,0.940883880623294,2.23523187637329
"fishash_refit10","moi_0.500000_iter_1","nonzero",466824,1092,1124,21375,0.950042224098849,0.951395379890506,2.23523187637329
"fishash+_poisson","moi_0.500000_iter_1","full",3971626,1077,5656,21641,0.792797743341759,0.952592657804384,0.433095932006836
"fishash+_poisson","moi_0.500000_iter_1","nonzero",462292,826,5656,21641,0.792797743341759,0.963234966840255,0.433095932006836
"fishash_poisson_rawd","moi_0.500000_iter_1","full",3976254,1358,1028,21360,0.954082544220118,0.940223611233383,0.304311037063599
"fishash_poisson_rawd","moi_0.500000_iter_1","nonzero",466920,1107,1028,21360,0.954082544220118,0.950727734009881,0.304311037063599
"fishash+_contingency","moi_0.500000_iter_1","full",3971383,1074,5899,21644,0.785825799658715,0.952724711682366,1.35101890563965
"fishash+_contingency","moi_0.500000_iter_1","nonzero",462049,823,5899,21644,0.785825799658715,0.96336849601638,1.35101890563965
"fishash_refit0","moi_0.500000_iter_2","full",3975137,1348,2111,21404,0.910227514352541,0.940752461322082,0.517947912216187
"fishash_refit0","moi_0.500000_iter_2","nonzero",457063,1119,2111,21404,0.910227514352541,0.950317453269991,0.517947912216187
"fishash_refit10","moi_0.500000_iter_2","full",3976173,1287,1075,21465,0.952307009760426,0.943433544303797,2.21891283988953
"fishash_refit10","moi_0.500000_iter_2","nonzero",458099,1058,1075,21465,0.952307009760426,0.953025795853128,2.21891283988953
"fishash+_poisson","moi_0.500000_iter_2","full",3971838,990,5410,21762,0.800897983218019,0.956487341772152,0.443759918212891
"fishash+_poisson","moi_0.500000_iter_2","nonzero",453764,761,5410,21762,0.800897983218019,0.966212316298894,0.443759918212891
"fishash_poisson_rawd","moi_0.500000_iter_2","full",3976263,1308,985,21444,0.956083641713853,0.942510548523207,0.555941820144653
"fishash_poisson_rawd","moi_0.500000_iter_2","nonzero",458189,1079,985,21444,0.956083641713853,0.952093415619589,0.555941820144653
"fishash+_contingency","moi_0.500000_iter_2","full",3971620,990,5628,21762,0.794523548740416,0.956487341772152,0.854369163513184
"fishash+_contingency","moi_0.500000_iter_2","nonzero",453546,761,5628,21762,0.794523548740416,0.966212316298894,0.854369163513184
"fishash_refit0","moi_0.500000_iter_3","full",3975046,1440,2090,21424,0.911116781491877,0.9370188943317,0.511697053909302
