"dataset","fishash","fishashplus","cleanser"
"barnyard_mch2_0hr",27,2.0400675580338,2
"barnyard_mch2_0hr",6390,15.5201089677819,15
"barnyard_mch2_0hr",278,0,0
"barnyard_mch2_0hr",957,2.0785765702829,2
"barnyard_mch2_0hr",3616,5.1470529199044,5
"barnyard_mch2_0hr",21,1.00451080404944,1
"barnyard_mch2_0hr",221,0,0
"barnyard_mch2_0hr",2,0,2
"barnyard_mch2_0hr",1,1,1
"barnyard_mch2_0hr",2693,2.06061318992627,2
"barnyard_mch2_0hr",996,3.03954429718753,3
"barnyard_mch2_0hr",8,4.00869933440774,8
"barnyard_mch2_0hr",5,0,0
"barnyard_mch2_0hr",285,0,0
"barnyard_mch2_0hr",893,4.17121567362351,4
"barnyard_mch2_0hr",155,1.07472666428884,3
"barnyard_mch2_0hr",609,2.05996418482157,2
"barnyard_mch2_0hr",1510,2.02392618126708,2
"barnyard_mch2_0hr",9,1.00451080404944,1
"barnyard_mch2_0hr",3246,5.29565516758647,5
"barnyard_mch2_0hr",108,0,0
"barnyard_mch2_0hr",1131,4.03876990840666,4
"barnyard_mch2_0hr",1,1,1
"barnyard_mch2_0hr",269,4.07975933921103,6
"barnyard_mch2_0hr",2140,1.05054745604782,1
"barnyard_mch2_0hr",1668,1.02121169630984,1
"barnyard_mch2_0hr",14,0,0
"barnyard_mch2_0hr",110,5.04323747895857,7
"barnyard_mch2_0hr",1943,3.141346407927,3
"barnyard_mch2_0hr",8,3.00746670543405,3
"barnyard_mch2_0hr",602,0,0
"barnyard_mch2_0hr",3348,6.11327124228863,6
"barnyard_mch2_0hr",523,1.02291547490945,1
"barnyard_mch2_0hr",1,1,1
"barnyard_mch2_0hr",5,2.00341006753289,2
"barnyard_mch2_0hr",23,0,0
"barnyard_mch2_0hr",54,2.03309450147797,4
"barnyard_mch2_0hr",3243,8.15230711066756,8
"barnyard_mch2_0hr",867,0,0
"barnyard_mch2_0hr",1,1,1
"barnyard_mch2_0hr",1,1,1
"barnyard_mch2_0hr",779,3.08648753707791,3
"barnyard_mch2_0hr",677,0,0
"barnyard_mch2_0hr",5485,22.290952750736,19
"barnyard_mch2_0hr",11824,14.798188704711,14
"barnyard_mch2_72hr",877,4.06839149781064,4
"barnyard_mch2_72hr",2498,7.14135354013086,7
"barnyard_mch2_72hr",188,0,0
"barnyard_mch2_72hr",122,1.00043943656192,1
"barnyard_mch2_72hr",1659,3.0349874145379,3
"barnyard_mch2_72hr",230,1.01419732331885,1
"barnyard_mch2_72hr",24,1.00276620112902,1
"barnyard_mch2_72hr",1445,2.04558592486583,2
"barnyard_mch2_72hr",6214,8.69826507427092,8
"barnyard_mch2_72hr",441,0,0
"barnyard_mch2_72hr",2162,1.00379968130016,1
"barnyard_mch2_72hr",759,0,0
"barnyard_mch2_72hr",2385,4.12038807537856,4
"barnyard_mch2_72hr",10,2.0059194843224,2
"barnyard_mch2_72hr",227,1.01327692707598,1
"barnyard_mch2_72hr",3935,8.38773536609981,8
"barnyard_mch2_72hr",60,0,0
"barnyard_mch2_72hr",3,3,3
"barnyard_mch2_72hr",14,1.00305221770672,1
"barnyard_mch2_72hr",68,0,0
"barnyard_mch2_72hr",573,3.03400959552117,3
"barnyard_mch2_72hr",4364,6.37095698165032,6
"barnyard_mch2_72hr",17057,23.6776565242744,21
"barnyard_mch2_72hr",10,1.00745472925397,3
"barnyard_mch2_72hr",1338,5.0125477348034,5
"barnyard_mch2_72hr",246,0,0
"barnyard_mch2_72hr",3350,3.17663631330641,3
"barnyard_mch2_72hr",343,0,0
"barnyard_mch2_72hr",547,3.14576280028579,3
"barnyard_mch2_72hr",301,1.01050794318518,1
"barnyard_mch2_72hr",1989,4.10466343857885,4
"barnyard_mch2_72hr",3173,4.25155078647256,4
"barnyard_mch2_72hr",16,0,0
"barnyard_mch2_72hr",854,1.00783008056998,3
"barnyard_mch2_72hr",5125,10.427416740009,10
"barnyard_mch2_72hr",3930,7.52816294104608,7
"barnyard_mch2_72hr",8238,14.8208878096989,14
"barnyard_mch2_72hr",4415,10.665961240063,10
"barnyard_mch2_72hr",441,2.01222774604512,2
"barnyard_mch2_72hr",2807,4.15528000560166,4
"barnyard_mch2_72hr",1920,2.06015304569435,2
"barnyard_mch2_72hr",45,0,6
"barnyard_mch2_72hr",1152,1.04536058337531,1
"barnyard_mch2_72hr",403,1.0042130491189,1
"barnyard_mch2_72hr",1971,5.06051710038327,5
"barnyard_mch2_72hr",1759,5.07131364644918,5
"barnyard_mch2_72hr",1085,2.03134698481876,2
"barnyard_mch2_72hr",6319,13.4015449760946,13
"barnyard_mch2_72hr",823,1.01513184078339,1
"barnyard_mch2_72hr",1778,4.06073739400325,4
"barnyard_mch2_72hr",28,0,0
"barnyard_mch2_72hr",11777,12.1139322387135,11
"barnyard_mch2_72hr",10,0,0
"barnyard_mch2_72hr",1116,3.14435525989486,3
"barnyard_mch2_72hr",14,0,2
"barnyard_mch2_72hr",2773,9.24261233099809,9
"barnyard_mch2_72hr",3727,8.15133843982678,8
"barnyard_mch2_72hr",10397,16.3087465615105,15
"barnyard_mch2_72hr",834,2.01187498005899,2
"barnyard_mch2_72hr",1387,4.07394442494428,4
"barnyard_mch2_72hr",868,6.05121370728205,6
"barnyard_mch2_72hr",1125,0,0
"barnyard_mch2_72hr",5023,14.8963943760462,14
"barnyard_mch2_72hr",1135,2.04967400178905,2
"barnyard_mch2_72hr",2398,5.24999429501606,5
"barnyard_mch2_72hr",2070,6.36180802968096,6
"barnyard_mch2_72hr",1717,3.08270350457609,3
"barnyard_mch2_72hr",626,2.02025186976295,2
"barnyard_mch2_72hr",2409,3.13862669838659,3
"barnyard_mch2_72hr",1,1,1
"barnyard_mch2_72hr",1,1,1
"barnyard_mch2_72hr",1467,4.08812065938205,4
"barnyard_mch2_72hr",2477,3.11916679699765,3
"barnyard_mch2_72hr",1201,2.02045176175303,2
"barnyard_mch2_72hr",2756,6.08829900144948,6
"barnyard_mch2_72hr",3073,5.2238807717947,5
"barnyard_mch2_72hr",554,1.01550481355748,1
"barnyard_mch2_72hr",1449,0,0
"barnyard_mch2_72hr",214,3.01555563184084,3
"barnyard_mch2_72hr",838,0,0
"barnyard_mch2_72hr",13868,26.737254514439,20
"barnyard_mch2_72hr",16382,20.6579583758954,17
"barnyard_mch2_72hr",7978,15.9221130189786,15
"barnyard_mch2_72hr",2921,7.17664504708392,7
"barnyard_mch2_72hr",10192,12.3468883449438,8
"barnyard_mch2_72hr",1098,2.02163116981154,2
"barnyard_mch2_72hr",1812,1.03610744938448,1
"barnyard_mch2_72hr",47,0,0
"barnyard_mch2_72hr",7,4.05738726416698,4
"barnyard_mch2_72hr",7191,8.40155562905588,7
"barnyard_mch2_72hr",3,3,3
"barnyard_mch2_72hr",2962,5.34434959921743,5
"barnyard_mch2_72hr",15739,26.7893163297548,25
"barnyard_mch2_72hr",272,0,0
"barnyard_mch2_72hr",176,0,0
"barnyard_mch2_72hr",14,3.00954491265893,3
"barnyard_mch2_72hr",3437,7.30512022981571,7
"barnyard_mch2_72hr",19,0,2
"barnyard_mch2_72hr",2,2,2
"barnyard_mch2_72hr",1117,1.0092130764746,1
"barnyard_mch2_72hr",2685,5.0935280421796,5
"barnyard_mch2_72hr",2251,4.33228720487789,4
"barnyard_mch2_72hr",1504,1.01788137584473,1
"barnyard_mch2_72hr",2697,5.08854493784782,5
"barnyard_mch2_72hr",4723,9.37411970012104,9
"barnyard_mch2_72hr",1106,3.07091712340199,3
"barnyard_mch2_72hr",370,2.08075944081865,2
"barnyard_mch2_72hr",7396,7.4210203743079,7
"barnyard_mch2_72hr",4387,10.4416032211652,10
"barnyard_mch2_72hr",824,3.03136174913531,3
"barnyard_mch2_72hr",998,2.0027376224741,2
"barnyard_mch2_72hr",2982,9.66087641061686,9
"barnyard_mch2_72hr",68,0,0
"barnyard_mch2_72hr",8555,17.5621634664171,16
"barnyard_mch2_72hr",1086,0,0
"barnyard_mch2_72hr",5879,7.39694952383012,7
"barnyard_mch2_72hr",51,0,0
"barnyard_mch2_72hr",4680,5.21368634868456,5
"barnyard_mch2_72hr",916,0,0
"barnyard_mch2_72hr",5065,7.1242766318552,7
"barnyard_mch2_72hr",410,1.01397213407853,1
"barnyard_mch2_72hr",73,1.00461968509659,3
"barnyard_mch2_72hr",7256,14.0881876206411,13
"barnyard_mch2_72hr",2,2,2
"barnyard_mch2_72hr",31,0,0
"barnyard_mch2_72hr",3259,2.15368985140952,2
"barnyard_mch2_72hr",2306,4.0555499142218,4
"barnyard_mch2_72hr",2,2,2
"barnyard_mch2_72hr",8,3.00374665058171,5
"barnyard_mch2_72hr",4382,9.11163216423525,9
"barnyard_mch2_72hr",2818,6.11911703588539,6
"barnyard_mch2_72hr",1237,4.07298134009,4
"barnyard_mch2_72hr",1326,1.1149163074456,1
"barnyard_mch2_72hr",6482,10.9406583583927,10
"barnyard_mch2_72hr",506,1.01507181485284,1
"barnyard_mch2_72hr",4416,10.7601389218175,10
"barnyard_mch2_72hr",4626,15.6410590460537,15
"barnyard_mch2_72hr",970,0,2
"barnyard_mch2_72hr",2325,4.11469743072672,4
"barnyard_mch2_72hr",6,0,0
"barnyard_mch2_72hr",3962,11.8431905126977,11
"barnyard_mch2_72hr",5380,2.45384332449545,2
"barnyard_mch2_72hr",6004,16.1517154664735,15
"barnyard_mch2_72hr",9614,29.5679769129658,28
"barnyard_mch2_72hr",5712,9.70508625365172,9
"barnyard_mch2_72hr",26,0,0
"barnyard_mch2_72hr",632,5.10154293370923,5
"barnyard_mch2_72hr",2105,4.0334769263279,4
"barnyard_mch2_72hr",7043,11.5777288509118,11
"barnyard_mch2_72hr",28,2.00320269512223,2
"barnyard_mch2_72hr",6010,5.16354217395176,5
"barnyard_mch2_72hr",2320,3.15585097918772,3
"barnyard_mch2_72hr",5478,6.48333442679807,6
"barnyard_mch2_72hr",296,1.0082856626879,1
"barnyard_mch2_72hr",41,0,0
"barnyard_mch2_72hr",261,3.01862138490639,3
"barnyard_mch2_72hr",20,3.00234745834638,3
"barnyard_mch2_72hr",4929,5.41956634205726,5
"barnyard_mch2_72hr",2634,2.01332881808007,2
"barnyard_mch2_72hr",3147,4.17181609141618,4
"barnyard_mch2_72hr",4,4,4
"barnyard_mch2_72hr",7093,7.48047503663785,7
"barnyard_mch2_72hr",4851,11.5586989121759,11
"barnyard_mch2_72hr",1200,1.00512154195695,1
"barnyard_mch2_72hr",2213,2.05752869224194,2
"barnyard_mch2_72hr",2288,6.18393572725008,6
"barnyard_mch2_72hr",166,2.00132225542428,2
"barnyard_mch2_72hr",2056,5.08563481549986,5
"barnyard_mch2_72hr",2013,7.06817944286421,7
"barnyard_mch2_72hr",5496,9.35304541577449,9
"barnyard_mch2_72hr",3930,8.29868207781591,8
"barnyard_mch2_72hr",10912,25.7267723476975,24
"barnyard_mch2_72hr",875,2.02281772141626,2
"barnyard_mch2_72hr",2350,1.04998931951194,1
"barnyard_mch2_72hr",4038,13.4220255444489,13
"barnyard_mch2_72hr",1218,1.0070593797776,1
"barnyard_mch2_72hr",1537,3.0318411864871,3
"barnyard_mch2_72hr",758,4.01466889585415,4
"barnyard_mch2_72hr",5,3.00293961231123,5
"barnyard_mch2_72hr",572,2.2007070947179,2
"barnyard_mch2_72hr",6952,19.4553018553493,18
"barnyard_mch2_72hr",3293,12.1363423475498,8
"barnyard_mch2_72hr",3740,10.2859750540554,10
"barnyard_mch2_72hr",15,0,2
"barnyard_mch2_72hr",6164,10.9751455238192,10
"barnyard_mch2_72hr",5312,3.15071949602948,3
"barnyard_mch2_72hr",6222,10.7992831680647,10
"barnyard_mch2_72hr",1693,4.0889228330759,4
"barnyard_mch2_72hr",833,2.03928213865882,2
"barnyard_mch2_72hr",14275,18.1264682579118,18
"barnyard_mch2_72hr",11971,20.2600386464622,20
"barnyard_mch2_72hr",6658,13.6094266283085,10
"barnyard_mch2_72hr",1637,5.11042573205046,5
"barnyard_mch2_72hr",4615,12.5019710233371,12
"barnyard_mch2_72hr",53,2.02721752558173,2
"barnyard_mch2_72hr",1189,2.07009935232629,2
"barnyard_mch2_72hr",519,1.00730503541229,1
"barnyard_mch2_72hr",286,0,0
"barnyard_mch2_72hr",421,0,0
"barnyard_mch2_72hr",2455,6.32406842898108,6
"barnyard_mch2_72hr",2233,2.05392311035175,2
"barnyard_mch2_72hr",404,1.01918527142426,1
"barnyard_mch2_72hr",13015,31.0242402223651,26
"barnyard_mch2_72hr",773,2.04347378499026,2
"barnyard_mch2_72hr",6276,9.64351496343678,8
"barnyard_mch2_72hr",1250,4.13153243950432,4
"barnyard_mch2_72hr",1116,3.16786494005694,3
"barnyard_mch2_72hr",3652,19.0422092644041,17
"barnyard_mch2_72hr",6777,13.0675294401935,13
"barnyard_mch2_72hr",4093,11.6762162139177,11
"barnyard_mch2_72hr",1313,0,0
"barnyard_mch2_72hr",430,1.01858933292254,1
"barnyard_mch2_72hr",5572,10.4920236254449,10
"barnyard_mch2_72hr",1898,7.23627552326618,7
"barnyard_mch2_72hr",40,2.00808748610679,4
"barnyard_mch2_72hr",169,1.00117149176373,1
"barnyard_mch2_72hr",2499,2.09276619381033,2
"barnyard_mch2_72hr",2103,5.10620872455017,5
"barnyard_mch2_72hr",6071,13.289737572612,13
"barnyard_mch2_72hr",5,0,0
"barnyard_mch2_72hr",761,0,2
"barnyard_mch2_72hr",23,3.01487409525298,3
"barnyard_mch2_72hr",3184,3.14699255219524,3
"barnyard_mch2_72hr",976,5.13480777587938,5
"barnyard_mch2_72hr",3818,10.4065557974537,10
"barnyard_mch2_72hr",5349,15.4995828916423,15
"barnyard_mch2_72hr",3992,9.75672379117964,9
"barnyard_mch2_72hr",211,0,0
"barnyard_mch2_72hr",107,0,0
"barnyard_mch2_72hr",966,3.00743153243734,3
"barnyard_mch2_72hr",3,0,0
"barnyard_mch2_72hr",2266,10.3701281097055,10
"barnyard_mch2_72hr",8045,18.091320962808,17
"barnyard_mch2_72hr",909,2.0242924791827,2
"barnyard_mch2_72hr",5111,5.508918327552,5
"barnyard_mch2_72hr",973,2.04316846018132,2
"barnyard_mch2_72hr",883,2.0452486692552,2
"barnyard_mch2_72hr",40,2.00610443541343,2
"barnyard_mch2_72hr",1,1,1
"barnyard_mch2_72hr",1380,2.0647796499746,2
"barnyard_mch2_72hr",1,1,1
"barnyard_mch2_72hr",2,0,2
"barnyard_mch2_72hr",2837,4.33476257802981,4
"barnyard_mch2_72hr",2775,4.35914795453343,4
"barnyard_mch2_72hr",4763,4.26730626096848,4
"barnyard_mch2_72hr",2992,8.40374523151592,8
"barnyard_mch2_72hr",4377,12.3274798713312,12
"barnyard_mch2_72hr",958,3.09243528085035,3
"barnyard_mch2_72hr",2989,3.22767471816799,3
"barnyard_mch2_72hr",3090,6.25954386574009,6
"barnyard_mch2_72hr",2444,4.09099843076544,4
"barnyard_mch2_72hr",5121,10.3969071186435,10
"barnyard_mch2_72hr",593,0,0
"barnyard_mch2_72hr",1174,1.01722643742092,1
"barnyard_mch2_72hr",806,1.01210494732954,1
"barnyard_mch2_72hr",424,0,0
"barnyard_mch2_72hr",14069,21.2240867938742,18
"barnyard_mch2_72hr",1899,4.0984469067922,4
"barnyard_mch2_72hr",1263,4.17526276867588,4
"barnyard_mch2_72hr",3790,9.14398164010921,9
"barnyard_mch2_72hr",10595,21.4839275558527,19
"barnyard_mch2_72hr",3572,6.08984070127646,6
"barnyard_mch2_72hr",5,3.00919489528648,5
"barnyard_mch2_72hr",8257,9.91966722422944,9
"barnyard_mch2_72hr",2321,7.16299621525388,7
"barnyard_mch2_72hr",2462,4.09705942466408,4
"barnyard_mch2_72hr",1730,3.15567926850126,3
"barnyard_mch2_72hr",829,3.03392923246056,3
"barnyard_mch2_72hr",1328,7.26553331092095,9
"barnyard_mch2_72hr",5681,9.72222875759807,9
"barnyard_mch2_72hr",1335,2.02476100767635,2
"barnyard_mch2_72hr",3260,4.21433652516963,4
"barnyard_mch2_72hr",2499,5.03502052532872,5
"barnyard_mch2_72hr",8120,9.55777534574079,9
"barnyard_mch2_72hr",6549,6.31182787152609,6
"barnyard_mch2_72hr",315,1.01051189892416,1
"barnyard_mch2_72hr",2296,2.05802156113842,2
"barnyard_mch2_72hr",1280,2.03534104486702,2
"barnyard_mch2_72hr",339,1.00988118842954,1
"barnyard_mch2_72hr",5,2.00142322325996,2
"barnyard_mch2_72hr",1233,6.12752519723864,6
"barnyard_mch2_72hr",2637,12.5161824770093,12
"barnyard_mch2_72hr",3363,3.83427964648393,3
"barnyard_mch2_72hr",6,1.00302411133741,3
"barnyard_mch2_72hr",1546,4.11475561263383,4
"barnyard_mch2_72hr",1,1,1
"barnyard_mch2_72hr",2925,6.17340769875742,6
"barnyard_mch2_72hr",16012,33.896845422205,29
"barnyard_mch2_72hr",1935,4.15558454718463,4
"barnyard_mch2_72hr",15268,32.786350025938,32
"barnyard_mch2_72hr",42,0,0
"barnyard_mch2_72hr",2503,1.05843269011179,1
"barnyard_mch2_72hr",2728,9.16836187164527,9
"barnyard_mch2_72hr",4936,3.12503022928389,3
"barnyard_mch2_72hr",2356,3.07279456849806,3
"barnyard_mch2_72hr",165,1.01766915201254,1
"barnyard_mch2_72hr",5532,11.2882497972337,11
"barnyard_mch2_72hr",668,2.03798817264661,2
"barnyard_mch2_72hr",449,1.01237158589215,1
"barnyard_mch2_72hr",1922,0,0
"barnyard_mch2_72hr",1615,5.06073119795674,5
"barnyard_mch2_72hr",4523,4.45479772315576,4
"barnyard_mch2_72hr",422,4.08993387647056,4
"barnyard_mch2_72hr",3426,4.31556350032665,4
"barnyard_mch2_72hr",2665,6.22416767830526,6
"barnyard_mch2_72hr",4589,7.62674142474044,7
"barnyard_mch2_72hr",4654,9.30524199062148,9
"barnyard_mch2_72hr",3093,5.14773592444912,5
"barnyard_mch2_72hr",37,0,0
"barnyard_mch2_72hr",496,2.03519994741118,2
"barnyard_mch2_72hr",1312,3.27009923044867,3
"barnyard_mch2_72hr",13128,23.7638181112082,17
"barnyard_mch2_72hr",6711,16.1468499220136,15
"barnyard_mch2_72hr",488,1.01389410839457,1
"barnyard_mch2_72hr",1014,2.02322415455218,2
"barnyard_mch2_72hr",3234,7.21791806220549,7
"barnyard_mch2_72hr",1673,2.07062129065365,2
"barnyard_mch2_72hr",12938,11.542603531232,10
"barnyard_mch2_72hr",3376,5.17153236673792,5
"barnyard_mch2_72hr",15,2.01085052499375,4
"barnyard_mch2_72hr",326,0,0
"barnyard_mch2_72hr",3418,5.1901514500049,5
"barnyard_mch2_72hr",627,1.00168845209325,1
"barnyard_mch2_72hr",1892,1.12505236800498,1
"barnyard_mch2_72hr",1266,4.05977135014083,4
"barnyard_mch2_72hr",10143,17.3857526014293,16
"barnyard_mch2_72hr",2089,3.07367269603862,3
"barnyard_mch2_72hr",2073,2.08323465913184,2
"barnyard_mch2_72hr",2,2,2
"barnyard_mch2_72hr",11382,22.7090444538941,20
"barnyard_mch2_72hr",3143,6.29366885914183,6
"barnyard_mch2_72hr",2,0,2
"barnyard_mch2_72hr",3233,6.22829154438149,6
"barnyard_mch2_72hr",2782,5.0992113467979,5
"barnyard_mch2_72hr",5107,11.5852948078032,11
"barnyard_mch2_72hr",676,1.00966632712401,3
"barnyard_mch2_72hr",3,1.00831523548567,3
"barnyard_mch2_72hr",1,1,1
"barnyard_mch2_72hr",1,1,1
"barnyard_mch2_72hr",1641,6.13400166756763,6
"barnyard_mch2_72hr",923,0,0
"barnyard_mch2_72hr",1550,6.1410812475994,6
"barnyard_mch2_72hr",3010,14.1458958641699,14
"barnyard_mch2_72hr",19,1.00425678795014,1
"barnyard_mch2_72hr",5189,6.37226640762181,6
"barnyard_mch2_72hr",2217,6.36372510528488,6
"barnyard_mch2_72hr",3246,6.16042792961096,6
"barnyard_mch2_72hr",1262,5.23795451108508,5
"barnyard_mch2_72hr",344,1.06073271011074,1
"barnyard_mch2_72hr",6029,4.37360087903423,6
"barnyard_mch2_72hr",3687,4.19742708033139,4
"barnyard_mch2_72hr",2378,8.46075886883922,8
"barnyard_mch2_72hr",505,1.01614764674058,1
"barnyard_mch2_72hr",8058,18.1542989483595,16
"barnyard_mch2_72hr",61,1.00495585715362,3
"barnyard_mch2_72hr",3489,7.69602476128126,7
"barnyard_mch2_72hr",385,3.05746428426953,3
"barnyard_mch2_72hr",4290,8.38043433313082,8
"barnyard_mch2_72hr",1,1,1
"barnyard_mch2_72hr",4088,6.29574050199684,6
"barnyard_mch2_72hr",12490,23.3855781874566,17
"barnyard_mch2_72hr",280,0,0
"barnyard_mch2_72hr",4416,2.15772596486909,2
"barnyard_mch2_72hr",1,1,1
"barnyard_mch2_72hr",3931,4.41024171460853,4
"barnyard_mch2_72hr",2,2,2
"barnyard_mch2_72hr",1884,5.06054024358636,5
"barnyard_mch2_72hr",1,1,1
"barnyard_mch2_72hr",2152,4.14327315388205,4
"barnyard_mch2_72hr",13782,25.3809111905434,22
"barnyard_mch2_72hr",1209,2.03014362970568,2
"barnyard_mch2_72hr",12728,19.216781898028,18
"barnyard_mch2_72hr",1,1,1
"barnyard_mch2_72hr",1687,4.09064027167921,4
"barnyard_mch2_72hr",1041,2.08140603171308,2
"barnyard_mch2_72hr",26,2.00781228164121,4
"barnyard_mch2_72hr",874,2.02146115888319,2
"barnyard_mch2_72hr",1988,5.07062663165977,5
"barnyard_mch2_72hr",832,3.04397729061987,3
"barnyard_mch2_72hr",2088,3.07338109158415,3
"barnyard_mch2_72hr",161,3.34587229073434,3
"barnyard_mch2_72hr",1128,2.02278080537378,2
"barnyard_mch2_72hr",633,2.06265549078729,2
"barnyard_mch2_72hr",2,2,2
"barnyard_mch2_72hr",1922,4.21059233804667,4
"barnyard_mch2_72hr",9,2.01298622266131,4
"barnyard_mch2_72hr",2155,7.18873088623113,7
"barnyard_mch2_72hr",1349,1.04127056512993,1
"barnyard_mch2_72hr",14,1.00068576995462,1
"barnyard_mch2_72hr",1052,2.11949445712944,2
"barnyard_mch2_72hr",1878,5.19739050037078,5
"barnyard_mch2_72hr",306,2.04519745778281,2
"barnyard_mch2_72hr",1053,3.00778751582084,3
"barnyard_mch2_72hr",2470,5.08876902275371,5
"barnyard_mch2_72hr",56,1.01045391637844,1
"barnyard_mch2_72hr",1862,4.2644540023974,4
"barnyard_mch2_72hr",8,0,0
"barnyard_mch2_72hr",414,2.00219741253958,2
"barnyard_mch2_72hr",14296,30.1524854321391,24
"barnyard_mch2_72hr",1433,4.127566330713,4
"barnyard_mch2_72hr",1598,1.0279439703543,1
"barnyard_mch2_72hr",6235,10.3514835792354,10
"barnyard_mch2_72hr",2566,4.10683351336479,6
"barnyard_mch2_72hr",941,2.02261564891487,2
"barnyard_mch2_72hr",925,0,0
"barnyard_mch2_72hr",6186,16.3707134677634,15
"barnyard_mch2_72hr",262,0,0
"barnyard_mch2_72hr",4523,7.55833554276681,7
"barnyard_mch2_72hr",696,2.02852545857967,2
"barnyard_mch2_72hr",3938,3.33868391832789,3
"barnyard_mch2_72hr",1,1,1
"barnyard_mch2_72hr",665,2.06265549078729,2
"barnyard_mch2_72hr",10,1.03324731460046,3
"barnyard_mch2_72hr",638,5.01724028023242,5
"barnyard_mch2_72hr",1175,2.05050881026972,2
"barnyard_mch2_72hr",916,5.07771034515282,5
"barnyard_mch2_72hr",5728,12.2113189355821,11
"barnyard_mch2_72hr",482,2.02086817516999,2
"barnyard_mch2_72hr",1956,4.06964668430973,4
"barnyard_mch2_72hr",4196,16.0519924911467,16
"barnyard_mch2_72hr",3532,9.58089156430689,9
"barnyard_mch2_72hr",3685,4.15721893668077,4
"barnyard_mch2_72hr",17,0,4
"barnyard_mch2_72hr",13374,21.4380342919394,20
"barnyard_mch2_72hr",822,1.00778369619786,1
"barnyard_mch2_72hr",4999,7.63583601123628,7
"barnyard_mch2_72hr",494,1.00396113601641,1
"barnyard_mch2_72hr",325,1.01434681604174,1
"barnyard_mch2_72hr",231,1.00534769751603,1
"barnyard_mch2_72hr",4545,12.7238917189581,9
"barnyard_mch2_72hr",814,1.02620452702125,1
"barnyard_mch2_72hr",383,1.01505142140359,1
"barnyard_mch2_72hr",1535,3.02668534883858,3
"barnyard_mch2_72hr",5701,14.9363927560137,11
"barnyard_mch2_72hr",1125,2.07184414020907,2
"barnyard_mch2_72hr",2124,1.04859202629337,1
"barnyard_mch2_72hr",6400,5.68648665334121,5
"barnyard_mch2_72hr",1551,3.08128125727586,3
"barnyard_mch2_72hr",254,1.01221412515299,1
"barnyard_mch2_72hr",7206,17.6751507114155,13
"barnyard_mch2_72hr",2,2,2
"barnyard_mch2_72hr",2,2,2
"barnyard_mch2_72hr",4101,10.5745175190112,10
"barnyard_mch2_72hr",3,3,3
"barnyard_mch2_72hr",2027,6.38942635221494,6
"barnyard_mch2_72hr",10,0,0
"barnyard_mch2_72hr",598,0,0
"barnyard_mch2_72hr",2018,7.31272545119289,7
"barnyard_mch2_72hr",1602,4.09625645539805,4
"barnyard_mch2_72hr",1225,2.02852545857967,2
"barnyard_mch2_72hr",963,1.02672877735774,1
"barnyard_mch2_72hr",457,1.01614764674058,1
"barnyard_mch2_72hr",3744,8.27336664657026,8
"barnyard_mch2_72hr",1418,6.07501303490251,6
"barnyard_mch2_72hr",501,1.00560469057628,1
"barnyard_mch2_72hr",714,1.00640895906264,1
"barnyard_mch2_72hr",1526,1.05659499182733,1
"barnyard_mch2_72hr",2,2,2
"barnyard_mch2_72hr",3340,5.34444451122477,5
"barnyard_mch2_72hr",19,3.01753744251145,5
"barnyard_mch2_72hr",318,0,0
"barnyard_mch2_72hr",922,0,0
"barnyard_mch2_72hr",1561,1.031403453559,1
"barnyard_mch2_72hr",3421,5.06190251919088,5
"barnyard_mch2_72hr",2370,2.08481544649488,2
"barnyard_mch2_72hr",15527,26.444566961232,23
"barnyard_mch2_72hr",3474,2.11214377828837,2
"barnyard_mch2_72hr",1641,5.03883394003415,5
"barnyard_mch2_72hr",9589,15.0591566414411,13
"barnyard_mch2_72hr",319,1.0047897028214,1
"barnyard_mch2_72hr",1211,4.01071242968433,4
"barnyard_mch2_72hr",6704,12.8995899661004,12
"barnyard_mch2_72hr",2023,3.04896667193091,3
"barnyard_mch2_72hr",1794,10.2817878815615,10
"barnyard_mch2_72hr",4329,8.15677439266949,8
"barnyard_mch2_72hr",1163,4.03611888759889,4
"barnyard_mch2_72hr",1699,3.04349541461098,3
"barnyard_mch2_72hr",3093,3.12959925836874,3
"barnyard_mch2_72hr",3555,5.1105997299471,5
"barnyard_mch2_72hr",138,0,0
"barnyard_mch2_72hr",6,0,0
"barnyard_mch2_72hr",13787,28.8116492847188,23
"barnyard_mch2_72hr",7880,13.4632116902557,13
"barnyard_mch2_72hr",3174,6.3354857406921,6
"barnyard_mch2_72hr",11049,14.0575240875075,13
"barnyard_mch2_72hr",4054,5.27141564768772,5
"barnyard_mch2_72hr",2122,0,0
"barnyard_mch2_72hr",5572,9.48615816677293,9
"barnyard_mch2_72hr",1070,5.08334161177833,5
"barnyard_mch2_72hr",6208,10.1355289245684,9
"barnyard_mch2_72hr",1517,2.09317555593795,2
"barnyard_mch2_72hr",820,2.06243483608435,2
"barnyard_mch2_72hr",356,0,0
"barnyard_mch2_72hr",750,1.00351826587514,1
"barnyard_mch2_72hr",3418,8.29194242815637,8
"barnyard_mch2_72hr",1632,2.08873831107796,2
"barnyard_mch2_72hr",868,2.03472342332257,2
"barnyard_mch2_72hr",5632,6.26945756584417,6
"barnyard_mch2_72hr",180,2.02787923246009,2
"barnyard_mch2_72hr",1193,2.08340564014173,2
"barnyard_mch2_72hr",4308,6.30490495654625,6
"barnyard_mch2_72hr",6,0,0
"barnyard_mch2_72hr",1739,6.1447884529829,6
"barnyard_mch2_72hr",13409,26.0563736336688,23
