"method","sim_label","subset","TN","FN","FP","TP","Precision","Recall","secs"
"fishash_refit10","nguides_200_iter_5","full",3978380,5689,855,15076,0.946331052664616,0.726029376354443,0.673162937164307
"fishash_refit10","nguides_200_iter_5","nonzero",258900,3828,855,15076,0.946331052664616,0.797503173931443,0.673162937164307
"fishash+_poisson","nguides_200_iter_5","full",3977032,5583,2203,15182,0.873281564567156,0.731134119913316,0.267217874526978
"fishash+_poisson","nguides_200_iter_5","nonzero",257552,3722,2203,15182,0.873281564567156,0.803110452814219,0.267217874526978
"fishash_poisson_rawd","nguides_200_iter_5","full",3978453,5792,782,14973,0.95036496350365,0.721069106669877,0.184985876083374
"fishash_poisson_rawd","nguides_200_iter_5","nonzero",258973,3931,782,14973,0.95036496350365,0.792054591620821,0.184985876083374
"fishash+_contingency","nguides_200_iter_5","full",3976889,5523,2346,15242,0.866613600181942,0.73402359739947,0.428959846496582
"fishash+_contingency","nguides_200_iter_5","nonzero",257409,3662,2346,15242,0.866613600181942,0.8062843842573,0.428959846496582
"fishash_refit0","nguides_200_iter_6","full",3978180,5702,895,15223,0.944472018860901,0.727502986857826,0.165456056594849
"fishash_refit0","nguides_200_iter_6","nonzero",257312,3794,895,15223,0.944472018860901,0.800494294578535,0.165456056594849
"fishash_refit10","nguides_200_iter_6","full",3978180,5716,895,15209,0.944423745653254,0.726833930704898,0.684769153594971
"fishash_refit10","nguides_200_iter_6","nonzero",257312,3808,895,15209,0.944423745653254,0.799758111163696,0.684769153594971
"fishash+_poisson","nguides_200_iter_6","full",3976582,5607,2493,15318,0.860030318342597,0.732043010752688,0.359725952148438
"fishash+_poisson","nguides_200_iter_6","nonzero",255714,3699,2493,15318,0.860030318342597,0.805489824893516,0.359725952148438
"fishash_poisson_rawd","nguides_200_iter_6","full",3978255,5802,820,15123,0.948566769114972,0.722724014336918,0.22854208946228
"fishash_poisson_rawd","nguides_200_iter_6","nonzero",257387,3894,820,15123,0.948566769114972,0.795235841615397,0.22854208946228
"fishash+_contingency","nguides_200_iter_6","full",3976392,5570,2683,15355,0.851258454374099,0.733811230585424,0.493300914764404
"fishash+_contingency","nguides_200_iter_6","nonzero",255524,3662,2683,15355,0.851258454374099,0.807435452489877,0.493300914764404
"fishash_refit0","nguides_200_iter_7","full",3978351,5473,829,15347,0.948751236399604,0.737127761767531,0.176466941833496
"fishash_refit0","nguides_200_iter_7","nonzero",247886,3745,829,15347,0.948751236399604,0.803844542216635,0.176466941833496
"fishash_refit10","nguides_200_iter_7","full",3978359,5485,821,15335,0.949182966080713,0.73655139289145,0.81020712852478
"fishash_refit10","nguides_200_iter_7","nonzero",247894,3757,821,15335,0.949182966080713,0.803216006704379,0.81020712852478
"fishash+_poisson","nguides_200_iter_7","full",3976881,5350,2299,15470,0.870617367325117,0.743035542747358,0.208009004592896
"fishash+_poisson","nguides_200_iter_7","nonzero",246416,3622,2299,15470,0.870617367325117,0.810287031217264,0.208009004592896
"fishash_poisson_rawd","nguides_200_iter_7","full",3978422,5587,758,15233,0.952598336564317,0.731652257444765,0.178638935089111
"fishash_poisson_rawd","nguides_200_iter_7","nonzero",247957,3859,758,15233,0.952598336564317,0.797873454850199,0.178638935089111
