"model","id","chemistry","regime","purity","mu_level","mu_pert","moi_level","moi","method","jaccard","precision","recall","fdr_pooled","recall_pooled","n_pred","n_true","model_chem"
"A","A__mix72hr_DirectCapture__pur90__mumod__moivhigh","direct-capture","mix72hr_DirectCapture",0.9,"mod",100,"vhigh",15,"valley",0.588746631064925,0.994698836995713,0.591501435458795,0.00394198586835255,0.578613091380428,13445,23145,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mumod__moivhigh","direct-capture","mix72hr_DirectCapture",0.9,"mod",100,"vhigh",15,"fishash",0.86928270087101,0.993227397064245,0.87514470317838,0.00483579551493251,0.809116439835818,18818,23145,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mumod__moivhigh","direct-capture","mix72hr_DirectCapture",0.9,"mod",100,"vhigh",15,"depth_fix",0.888124509530862,0.991630971750692,0.894920600571174,0.00533643817008684,0.885850075610283,20613,23145,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mumod__moivhigh","direct-capture","mix72hr_DirectCapture",0.9,"mod",100,"vhigh",15,"sceptre",0.586331555490987,0.997764064729191,0.587906524953719,0.00176263219741481,0.513847483257723,11914,23145,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mustrong__moivhigh","direct-capture","mix72hr_DirectCapture",0.9,"strong",400,"vhigh",15,"thresh3",0.946856160367386,0.992842605752425,0.953404909800744,0.0049543008456479,0.953156322873624,23414,24443,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mustrong__moivhigh","direct-capture","mix72hr_DirectCapture",0.9,"strong",400,"vhigh",15,"thresh10",0.841215333871215,0.995345491054544,0.844476082793169,0.0029969064191802,0.843840772409279,20688,24443,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mustrong__moivhigh","direct-capture","mix72hr_DirectCapture",0.9,"strong",400,"vhigh",15,"thresh20",0.761751874950092,0.995925913195399,0.764125688438863,0.00257483102671387,0.760708587325615,18642,24443,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mustrong__moivhigh","direct-capture","mix72hr_DirectCapture",0.9,"strong",400,"vhigh",15,"ambient",0.805891628113569,0.998725474558505,0.807066143703646,0.00032244196044712,0.761035879392873,18608,24443,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mustrong__moivhigh","direct-capture","mix72hr_DirectCapture",0.9,"strong",400,"vhigh",15,"otsu",0.694638075894788,0.996389616857457,0.696368736360104,0.00201028794418495,0.69054535040707,16913,24443,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mustrong__moivhigh","direct-capture","mix72hr_DirectCapture",0.9,"strong",400,"vhigh",15,"valley",0.830595026043996,0.995721013544229,0.833848895104699,0.0032596711567039,0.8506729943133,20861,24443,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mustrong__moivhigh","direct-capture","mix72hr_DirectCapture",0.9,"strong",400,"vhigh",15,"fishash",0.893881898395911,0.993522186931871,0.900130976855442,0.00481819988078681,0.819662070940556,20132,24443,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mustrong__moivhigh","direct-capture","mix72hr_DirectCapture",0.9,"strong",400,"vhigh",15,"depth_fix",0.953802619217447,0.991519477342458,0.961676760660356,0.00534713970463419,0.958883934050648,23564,24443,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mustrong__moivhigh","direct-capture","mix72hr_DirectCapture",0.9,"strong",400,"vhigh",15,"sceptre",0.607053612362773,0.997834932157981,0.608843751513011,0.000758552681483729,0.53892730024956,13183,24443,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__muweak__moivhigh","direct-capture","mix72hr_DirectCapture",0.99,"weak",30,"vhigh",15,"thresh3",0.823190585143766,0.992442155616224,0.828293716950669,0.0048358822462673,0.829328497304922,16543,19851,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__muweak__moivhigh","direct-capture","mix72hr_DirectCapture",0.99,"weak",30,"vhigh",15,"thresh10",0.654984887864299,0.995988513248162,0.656796044813663,0.00290920226611545,0.656087854516145,13062,19851,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__muweak__moivhigh","direct-capture","mix72hr_DirectCapture",0.99,"weak",30,"vhigh",15,"thresh20",0.567133867717584,0.99657832838932,0.568289838166907,0.00238579128744367,0.568737091330412,11317,19851,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__muweak__moivhigh","direct-capture","mix72hr_DirectCapture",0.99,"weak",30,"vhigh",15,"ambient",0.735283345067646,0.995660852451085,0.738267951188073,0.00232203758798346,0.692609944083421,13781,19851,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__muweak__moivhigh","direct-capture","mix72hr_DirectCapture",0.99,"weak",30,"vhigh",15,"otsu",0.586296923415082,0.996715519975965,0.587503271698619,0.00232218113012815,0.584353433076419,11627,19851,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__muweak__moivhigh","direct-capture","mix72hr_DirectCapture",0.99,"weak",30,"vhigh",15,"valley",0.519626548813934,0.996172902399286,0.521456699795463,0.00280869655674607,0.482897587023324,9613,19851,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__muweak__moivhigh","direct-capture","mix72hr_DirectCapture",0.99,"weak",30,"vhigh",15,"fishash",0.822420584364179,0.993841817502327,0.827308017728646,0.00478468899521531,0.754420432220039,15048,19851,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__muweak__moivhigh","direct-capture","mix72hr_DirectCapture",0.99,"weak",30,"vhigh",15,"depth_fix",0.829709796943901,0.991912129145225,0.835330939716396,0.0052935807727411,0.823535338270112,16435,19851,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__muweak__moivhigh","direct-capture","mix72hr_DirectCapture",0.99,"weak",30,"vhigh",15,"sceptre",0.560911139638431,0.996476552532244,0.562853679622717,0.00277178934400986,0.489345624905546,9741,19851,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mumod__moivhigh","direct-capture","mix72hr_DirectCapture",0.99,"mod",100,"vhigh",15,"thresh3",0.879880308506881,0.993129697842802,0.885156653835053,0.00374090396638311,0.884969045884924,19514,21968,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mumod__moivhigh","direct-capture","mix72hr_DirectCapture",0.99,"mod",100,"vhigh",15,"thresh10",0.72806513326946,0.99588636584087,0.730117555028624,0.00211943647924199,0.728696285506191,16042,21968,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mumod__moivhigh","direct-capture","mix72hr_DirectCapture",0.99,"mod",100,"vhigh",15,"thresh20",0.648736319958522,0.996861806914954,0.64988624285527,0.00168503826441059,0.647259650400583,14243,21968,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mumod__moivhigh","direct-capture","mix72hr_DirectCapture",0.99,"mod",100,"vhigh",15,"ambient",0.765905086449093,0.997520417233406,0.767795560406519,0.00113428697460457,0.721549526584122,15869,21968,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mumod__moivhigh","direct-capture","mix72hr_DirectCapture",0.99,"mod",100,"vhigh",15,"otsu",0.628437105076607,0.997513182397122,0.629310924843535,0.00146145414687614,0.622041150764749,13685,21968,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mumod__moivhigh","direct-capture","mix72hr_DirectCapture",0.99,"mod",100,"vhigh",15,"valley",0.525806653528668,0.996461982599046,0.527430155182643,0.00295513566759201,0.506828113619811,11167,21968,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mumod__moivhigh","direct-capture","mix72hr_DirectCapture",0.99,"mod",100,"vhigh",15,"fishash",0.874566572418399,0.994554513614108,0.879304645279082,0.00380803046424371,0.809768754552076,17857,21968,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mumod__moivhigh","direct-capture","mix72hr_DirectCapture",0.99,"mod",100,"vhigh",15,"depth_fix",0.885696869139858,0.992051647510312,0.89231494232187,0.00426537848810319,0.882010196649672,19459,21968,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mumod__moivhigh","direct-capture","mix72hr_DirectCapture",0.99,"mod",100,"vhigh",15,"sceptre",0.59223403403018,0.998029782007322,0.593723833604136,0.00102871838834119,0.530453386744355,11665,21968,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mustrong__moivhigh","direct-capture","mix72hr_DirectCapture",0.99,"strong",400,"vhigh",15,"thresh3",0.951152787013867,0.99476954426753,0.95592756054236,0.00341705866690335,0.95692006136015,22534,23468,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mustrong__moivhigh","direct-capture","mix72hr_DirectCapture",0.99,"strong",400,"vhigh",15,"thresh10",0.846534793245342,0.996932862262644,0.848810138485752,0.00190209230153168,0.84966763252088,19978,23468,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mustrong__moivhigh","direct-capture","mix72hr_DirectCapture",0.99,"strong",400,"vhigh",15,"thresh20",0.768542175740844,0.997428216272368,0.770103053976372,0.00143487858719647,0.771007329129027,18120,23468,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mustrong__moivhigh","direct-capture","mix72hr_DirectCapture",0.99,"strong",400,"vhigh",15,"ambient",0.806573015970741,0.999895833333333,0.806660012307737,5.57072029413403e-05,0.764871314129879,17951,23468,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mustrong__moivhigh","direct-capture","mix72hr_DirectCapture",0.99,"strong",400,"vhigh",15,"otsu",0.697270239260986,0.998321830243084,0.698128714492697,0.000858474368408143,0.69430714163968,16308,23468,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mustrong__moivhigh","direct-capture","mix72hr_DirectCapture",0.99,"strong",400,"vhigh",15,"valley",0.784169148891693,0.997161730130075,0.786282095079077,0.00193288590604027,0.792099880688597,18625,23468,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mustrong__moivhigh","direct-capture","mix72hr_DirectCapture",0.99,"strong",400,"vhigh",15,"fishash",0.918595703991331,0.994816073089125,0.923618028692431,0.00360992730007521,0.846812681097665,19945,23468,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mustrong__moivhigh","direct-capture","mix72hr_DirectCapture",0.99,"strong",400,"vhigh",15,"depth_fix",0.96065155558767,0.993730562492701,0.96656755624822,0.00386864201872774,0.965527526845066,22747,23468,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mustrong__moivhigh","direct-capture","mix72hr_DirectCapture",0.99,"strong",400,"vhigh",15,"sceptre",0.618751568330965,0.999138586311039,0.61947831701315,0.000467289719626168,0.546872336799045,12840,23468,"A direct-capture"
"B","B__regime__a549_crispri_perturbseq_GSE236304","a549_crispri_perturbseq_GSE236304","a549_crispri_perturbseq_GSE236304",NA,"cal",83,"low",3,"thresh3",0.731037187402066,0.74595977139312,0.97367695772167,0.431900045024764,0.970576923076923,17768,10400,"B a549_crispri_perturbseq_GSE236304"
"B","B__regime__a549_crispri_perturbseq_GSE236304","a549_crispri_perturbseq_GSE236304","a549_crispri_perturbseq_GSE236304",NA,"cal",83,"low",3,"thresh10",0.858506409876919,0.978829500366176,0.87179987886996,0.0149890590809628,0.865673076923077,9140,10400,"B a549_crispri_perturbseq_GSE236304"
"B","B__regime__a549_crispri_perturbseq_GSE236304","a549_crispri_perturbseq_GSE236304","a549_crispri_perturbseq_GSE236304",NA,"cal",83,"low",3,"thresh20",0.778916636792945,0.996864633595029,0.780065574598578,0.000870213823968175,0.772788461538462,8044,10400,"B a549_crispri_perturbseq_GSE236304"
"B","B__regime__a549_crispri_perturbseq_GSE236304","a549_crispri_perturbseq_GSE236304","a549_crispri_perturbseq_GSE236304",NA,"cal",83,"low",3,"ambient",0.752620645708846,0.771744657730373,0.959381242802099,0.239167572604442,0.942115384615385,12878,10400,"B a549_crispri_perturbseq_GSE236304"
"B","B__regime__a549_crispri_perturbseq_GSE236304","a549_crispri_perturbseq_GSE236304","a549_crispri_perturbseq_GSE236304",NA,"cal",83,"low",3,"otsu",0.692835432413763,0.70403923013988,0.988249112727616,0.767995821790272,0.982403846153846,44038,10400,"B a549_crispri_perturbseq_GSE236304"
"B","B__regime__a549_crispri_perturbseq_GSE236304","a549_crispri_perturbseq_GSE236304","a549_crispri_perturbseq_GSE236304",NA,"cal",83,"low",3,"valley",0.881684379694856,0.98981528673315,0.888367966825027,0.00514193893947509,0.892980769230769,9335,10400,"B a549_crispri_perturbseq_GSE236304"
"B","B__regime__a549_crispri_perturbseq_GSE236304","a549_crispri_perturbseq_GSE236304","a549_crispri_perturbseq_GSE236304",NA,"cal",83,"low",3,"fishash",0.868801875991028,0.981261772375184,0.877538793539759,0.00714524952551077,0.855096153846154,8957,10400,"B a549_crispri_perturbseq_GSE236304"
"B","B__regime__a549_crispri_perturbseq_GSE236304","a549_crispri_perturbseq_GSE236304","a549_crispri_perturbseq_GSE236304",NA,"cal",83,"low",3,"depth_fix",0.880785615218926,0.91337254135213,0.956865386404171,0.0501110360142899,0.945961538461538,10357,10400,"B a549_crispri_perturbseq_GSE236304"
"B","B__regime__a549_crispri_perturbseq_GSE236304","a549_crispri_perturbseq_GSE236304","a549_crispri_perturbseq_GSE236304",NA,"cal",83,"low",3,"sceptre",0.897481716070686,0.957979252072975,0.929204152264238,0.0216418686921236,0.904134615384615,9611,10400,"B a549_crispri_perturbseq_GSE236304"
"B","B__regime__cd8_tcell_perturbcite_GSE279498","cd8_tcell_perturbcite_GSE279498","cd8_tcell_perturbcite_GSE279498",NA,"cal",8,"low",1,"thresh3",0.59058688161922,0.729777298210917,0.798778165669764,0.642530804374914,0.804612028669367,7223,3209,"B cd8_tcell_perturbcite_GSE279498"
"B","B__regime__cd8_tcell_perturbcite_GSE279498","cd8_tcell_perturbcite_GSE279498","cd8_tcell_perturbcite_GSE279498",NA,"cal",8,"low",1,"thresh10",0.388622184393087,0.912640296857065,0.403203924918649,0.164948453608247,0.403864132128389,1552,3209,"B cd8_tcell_perturbcite_GSE279498"
"B","B__regime__cd8_tcell_perturbcite_GSE279498","cd8_tcell_perturbcite_GSE279498","cd8_tcell_perturbcite_GSE279498",NA,"cal",8,"low",1,"thresh20",0.240874487558337,0.951073137388927,0.242079500647578,0.047741935483871,0.229978186350888,775,3209,"B cd8_tcell_perturbcite_GSE279498"
"B","B__regime__cd8_tcell_perturbcite_GSE279498","cd8_tcell_perturbcite_GSE279498","cd8_tcell_perturbcite_GSE279498",NA,"cal",8,"low",1,"ambient",0.517070309760661,0.547393703201813,0.903097725789568,0.673960612691466,0.882206294795887,8683,3209,"B cd8_tcell_perturbcite_GSE279498"
"B","B__regime__cd8_tcell_perturbcite_GSE279498","cd8_tcell_perturbcite_GSE279498","cd8_tcell_perturbcite_GSE279498",NA,"cal",8,"low",1,"otsu",0.44205516433901,0.483978405332539,0.955913443718896,0.903401532906822,0.950451854160175,31574,3209,"B cd8_tcell_perturbcite_GSE279498"
"B","B__regime__cd8_tcell_perturbcite_GSE279498","cd8_tcell_perturbcite_GSE279498","cd8_tcell_perturbcite_GSE279498",NA,"cal",8,"low",1,"valley",0.602377981650329,0.913143016530055,0.619819003344544,0.0447479981158738,0.631972577126831,2123,3209,"B cd8_tcell_perturbcite_GSE279498"
"B","B__regime__cd8_tcell_perturbcite_GSE279498","cd8_tcell_perturbcite_GSE279498","cd8_tcell_perturbcite_GSE279498",NA,"cal",8,"low",1,"fishash",0.658592287727806,0.794655019115899,0.77144611459471,0.255241567912489,0.763789342474291,3291,3209,"B cd8_tcell_perturbcite_GSE279498"
"B","B__regime__cd8_tcell_perturbcite_GSE279498","cd8_tcell_perturbcite_GSE279498","cd8_tcell_perturbcite_GSE279498",NA,"cal",8,"low",1,"depth_fix",0.650321277636779,0.754453673443312,0.805713033335742,0.35010111223458,0.801184169523216,3956,3209,"B cd8_tcell_perturbcite_GSE279498"
"B","B__regime__cd8_tcell_perturbcite_GSE279498","cd8_tcell_perturbcite_GSE279498","cd8_tcell_perturbcite_GSE279498",NA,"cal",8,"low",1,"sceptre",0.619332261573428,0.781408655137941,0.757875470132944,0.404223968565815,0.755998753505765,4072,3209,"B cd8_tcell_perturbcite_GSE279498"
"B","B__regime__dctap_k562_highmoi_GSE303901","dctap_k562_highmoi_GSE303901","dctap_k562_highmoi_GSE303901",NA,"cal",195,"high",9,"thresh3",0.725430688399985,0.730474832879131,0.99356967353091,0.418946577786123,0.985823059033419,53255,31389,"B dctap_k562_highmoi_GSE303901"
"B","B__regime__dctap_k562_highmoi_GSE303901","dctap_k562_highmoi_GSE303901","dctap_k562_highmoi_GSE303901",NA,"cal",195,"high",9,"thresh10",0.891789623285702,0.921473566639696,0.967790036435225,0.105742360046876,0.948102838574023,33279,31389,"B dctap_k562_highmoi_GSE303901"
"B","B__regime__dctap_k562_highmoi_GSE303901","dctap_k562_highmoi_GSE303901","dctap_k562_highmoi_GSE303901",NA,"cal",195,"high",9,"thresh20",0.913472517519503,0.973973233703236,0.936903225262013,0.0262443131662932,0.913727739016853,29454,31389,"B dctap_k562_highmoi_GSE303901"
"B","B__regime__dctap_k562_highmoi_GSE303901","dctap_k562_highmoi_GSE303901","dctap_k562_highmoi_GSE303901",NA,"cal",195,"high",9,"ambient",0.882115051709015,0.913474546422483,0.966097941298679,0.0793820260001256,0.934021472490363,31846,31389,"B dctap_k562_highmoi_GSE303901"
"B","B__regime__dctap_k562_highmoi_GSE303901","dctap_k562_highmoi_GSE303901","dctap_k562_highmoi_GSE303901",NA,"cal",195,"high",9,"otsu",0.873703469692959,0.885940362925456,0.98709672681391,0.260751785971137,0.982414221542579,41714,31389,"B dctap_k562_highmoi_GSE303901"
"B","B__regime__dctap_k562_highmoi_GSE303901","dctap_k562_highmoi_GSE303901","dctap_k562_highmoi_GSE303901",NA,"cal",195,"high",9,"valley",0.933120644745003,0.993522133767475,0.938843884935151,0.00383525095881274,0.951607250947784,29985,31389,"B dctap_k562_highmoi_GSE303901"
"B","B__regime__dctap_k562_highmoi_GSE303901","dctap_k562_highmoi_GSE303901","dctap_k562_highmoi_GSE303901",NA,"cal",195,"high",9,"fishash",0.901585250463588,0.989744258518862,0.908234726565349,0.00310257177033493,0.849628850871324,26752,31389,"B dctap_k562_highmoi_GSE303901"
"B","B__regime__dctap_k562_highmoi_GSE303901","dctap_k562_highmoi_GSE303901","dctap_k562_highmoi_GSE303901",NA,"cal",195,"high",9,"depth_fix",0.816829443338173,0.823951886272682,0.989766076706172,0.205721824154789,0.978240784988372,38659,31389,"B dctap_k562_highmoi_GSE303901"
"B","B__regime__dctap_k562_highmoi_GSE303901","dctap_k562_highmoi_GSE303901","dctap_k562_highmoi_GSE303901",NA,"cal",195,"high",9,"sceptre",0.87615064510283,0.9565229109277,0.914973892923337,0.0248889541499945,0.84625187167479,27241,31389,"B dctap_k562_highmoi_GSE303901"
"B","B__regime__dctap_k562_lowmoi_GSE303901","dctap_k562_lowmoi_GSE303901","dctap_k562_lowmoi_GSE303901",NA,"cal",518,"low",1,"thresh3",0.675683651815004,0.680542285623579,0.992658899801972,0.515088013411568,0.994555873925501,7158,3490,"B dctap_k562_lowmoi_GSE303901"
"B","B__regime__dctap_k562_lowmoi_GSE303901","dctap_k562_lowmoi_GSE303901","dctap_k562_lowmoi_GSE303901",NA,"cal",518,"low",1,"thresh10",0.938202403505159,0.977404926031619,0.960643638518878,0.0197044334975369,0.969340974212034,3451,3490,"B dctap_k562_lowmoi_GSE303901"
"B","B__regime__dctap_k562_lowmoi_GSE303901","dctap_k562_lowmoi_GSE303901","dctap_k562_lowmoi_GSE303901",NA,"cal",518,"low",1,"thresh20",0.933077415012874,0.999149659863946,0.933910748346207,0.000606796116504854,0.943839541547278,3296,3490,"B dctap_k562_lowmoi_GSE303901"
"B","B__regime__dctap_k562_lowmoi_GSE303901","dctap_k562_lowmoi_GSE303901","dctap_k562_lowmoi_GSE303901",NA,"cal",518,"low",1,"ambient",0.571166725282956,0.572119470573912,0.993006025102489,0.645015879520541,0.992836676217765,9761,3490,"B dctap_k562_lowmoi_GSE303901"
